time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1726398286609738200,1.49573828125,-2.660075211032019,0.620032379093918,0.6245349529497405,-1.3266205256825023,0.42991623027334563,0.20171287268936025,-0.9028211499737042
1726398286619786200,1.5057861328125,-2.6760699755526263,0.6269439494644004,0.6185915477181404,-1.3545153906349643,0.4284371871181892,0.20181018935765851,-0.9057502612667846
1726398286629835300,1.515835205078125,-2.69165588082794,0.6341103669531751,0.6123106852862851,-1.383328299733001,0.42709577502920165,0.20141735559900878,-0.9080602069500996
1726398286639884300,1.52588427734375,-2.706827358283891,0.6416236227225071,0.6055766217394059,-1.4133622889789341,0.42591497379537957,0.20048047845701666,-0.9097769086134025
1726398286649932300,1.535932373046875,-2.721500934767532,0.6493086585234108,0.5985564693712488,-1.4440128247898807,0.42483893771545056,0.19909843859793636,-0.9108848743558453
1726398286659981300,1.545981201171875,-2.7354103789015105,0.6568442464591028,0.591594356966683,-1.4740802710171266,0.4237915214693683,0.1974142923811408,-0.9113121852208077
1726398286670029300,1.556029296875,-2.7482558377825193,0.6640249227236267,0.584896701916436,-1.5027288548139153,0.422774064756984,0.19552190921598486,-0.9111112402448328
1726398286680078300,1.566078369140625,-2.7597519320587125,0.6708899733046475,0.5783814554974914,-1.5299737288114483,0.4218910225089775,0.19336371663515137,-0.9104190970701853
1726398286690126000,1.5761259765625,-2.7700390707025897,0.6775609161492475,0.571907791066585,-1.5562763841959086,0.42116599164822427,0.19092390501046347,-0.9093635606216999
1726398286700175400,1.58617529296875,-2.77956079576905,0.6840950533386594,0.565415491222038,-1.5820132401120939,0.4205412095771367,0.18832005511723302,-0.9081037008484383
1726398286710223000,1.59622314453125,-2.7886491441581445,0.6903718944714333,0.5590339023344452,-1.6069167028145224,0.41994519587843415,0.18577897774210594,-0.9068235295515321
1726398286720272400,1.6062724609375,-2.7974869784194984,0.6962008223947427,0.5530016420618087,-1.6303771116077663,0.41930129640631636,0.1835211108614344,-0.9056245322070507
1726398286730320100,1.616320068359375,-2.806130227354531,0.7015342361813611,0.5473921333241317,-1.6522250185104166,0.41860131077100177,0.1816162870300047,-0.9045659189106046
1726398286740369400,1.626369384765625,-2.8145065546760186,0.7065154336664233,0.5420720364040146,-1.6728883133882055,0.41788099520669986,0.17991499556683196,-0.9035562000067041
1726398286750417200,1.636417236328125,-2.822413695077925,0.711103027002881,0.5371717757049621,-1.6920269798294392,0.41710017604856886,0.17834368331737188,-0.9023810652665573
1726398286760466400,1.646466552734375,-2.829592212738136,0.7153256472845062,0.5326602973467948,-1.70961443263486,0.4163193593170044,0.17680665078674573,-0.9010249170126954
1726398286770514200,1.65651416015625,-2.835824441193371,0.719587964972909,0.5279705364901093,-1.7270983686763526,0.4157371571821277,0.17493708118591225,-0.8995420464605766
1726398286780563500,1.6665634765625,-2.8413744301325683,0.7243668539686868,0.5224985116355942,-1.7463514999891259,0.41540806106933853,0.17240681251531204,-0.8978365677856325
1726398286790612200,1.6766123046875,-2.8469022374697066,0.7298618896617993,0.5160562718120624,-1.7683301372367661,0.41516330163131293,0.1691949541417695,-0.8957083604536933
1726398286800660500,1.686660400390625,-2.8526423838746684,0.7358729703734225,0.5089791922007487,-1.7923034044853303,0.41478829474208356,0.1654749318724296,-0.8929252111969523
1726398286810709200,1.696709228515625,-2.858338996986655,0.741953837325822,0.5018282006438903,-1.8165148425117463,0.41421523299488483,0.1615510620942828,-0.8895666530724384
1726398286820757500,1.706757568359375,-2.863281924783808,0.7477432762396695,0.494915468885048,-1.8395105342045728,0.41364523346836607,0.1575956915358925,-0.8860728642934036
1726398286830806300,1.71680615234375,-2.866794964987005,0.7529884843994866,0.4884528178942499,-1.8602113904254138,0.4132853760651335,0.15367936120728062,-0.8828135648582035
1726398286840854300,1.726854248046875,-2.868845213229743,0.7576988187775242,0.4824416031262244,-1.8786270952503752,0.4131658175478773,0.14978874704232015,-0.8798434922019763
1726398286850903300,1.7369033203125,-2.869949096443855,0.7621422753798948,0.4765960422555158,-1.8959070625966576,0.4131954510928443,0.14582484871221615,-0.8770040253582787
1726398286860951300,1.746951416015625,-2.8710054850621263,0.7665902023799757,0.4706436255361595,-1.9133526511447414,0.41318970648920833,0.14180384436308724,-0.8741096901379896
